,BusinessNum,KorNumber,docdbFamilyID,applicationCountryCode,applicationDate,applicationKindCode,BizNo,publicationCountryCode,publicationDate,publicationKindCode,publicationNumber
0,1051505526,,,,,,,,,,
1,2118605035,,,,,,,,,,
2,2118605035,,,,,,,,,,
3,2298104710,1.02E+12,,,,,,,,,
4,2298104710,1.02E+12,,,,,,,,,
5,2298104710,1.02E+12,,,,,,,,,
6,2298104710,1.02E+12,,,,,,,,,
7,2298104710,2.02E+12,,,,,,,,,
8,2298104710,1.02E+12,,,,,,,,,
9,2298104710,2.02E+12,,,,,,,,,
10,2298104710,1.02E+12,,,,,,,,,
11,2298104710,1.02E+12,,,,,,,,,
12,2298104710,1.02E+12,,,,,,,,,
13,2298104710,1.02E+12,,,,,,,,,
14,2298104710,1.02E+12,,,,,,,,,
15,2298104710,1.02E+12,,,,,,,,,
16,2298104710,1.02E+12,,,,,,,,,
17,2298104710,1.02E+12,,,,,,,,,
18,4818104219,,,,,,,,,,
19,1178100918,,,,,,,,,,
20,1288606638,,,,,,,,,,
21,1233701798,,,,,,,,,,
22,1233701798,,,,,,,,,,
23,2118603748,,,,,,,,,,
24,2118603748,,,,,,,,,,
25,2028105909,,,,,,,,,,
26,5048106900,,,,,,,,,,
27,1050206258,1.02E+12,,,,,,,,,
28,5060508258,,,,,,,,,,
29,2068609732,,,,,,,,,,
30,2068601162,3.02E+12,,,,,,,,,
31,2068601162,1.02E+12,,,,,,,,,
32,2068601162,3.02E+12,,,,,,,,,
33,2068601162,1.02E+12,,,,,,,,,
34,2068601162,3.02E+12,,,,,,,,,
35,2068601162,1.02E+12,,,,,,,,,
36,2068601162,1.02E+12,,,,,,,,,
37,1198708247,,,,,,,,,,
38,1198708247,,,,,,,,,,
39,1198708247,,,,,,,,,,
40,5368103050,,,,,,,,,,
41,4648803814,,,,,,,,,,
42,4648803814,,,,,,,,,,
43,4648803814,,,,,,,,,,
44,1078701576,,,,,,,,,,
45,1108101669,,,,,,,,,,
46,1011106242,,,,,,,,,,
47,1011106242,,,,,,,,,,
48,1068604853,3.02E+12,,,,,,,,,
49,1068604853,3.02E+12,,,,,,,,,
50,1068604853,3.02E+12,,,,,,,,,
51,1068604853,2.02E+12,,,,,,,,,
52,1068604853,3.02E+12,,,,,,,,,
53,1068604853,2.02E+12,,,,,,,,,
54,1068604853,3.02E+12,,,,,,,,,
55,1068604853,3.02E+12,,,,,,,,,
56,1068604853,3.02E+12,,,,,,,,,
57,1068604853,2.02E+12,,,,,,,,,
58,1068604853,3.02E+12,,,,,,,,,
59,8878704066,,,,,,,,,,
60,5108109470,,,,,,,,,,
61,3268803610,3.02E+12,,,,,,,,,
62,3268803610,3.02E+12,,,,,,,,,
63,3268803610,3.02E+12,,,,,,,,,
64,3268803610,3.02E+12,,,,,,,,,
65,3268803610,3.02E+12,,,,,,,,,
66,3148601760,1.02E+12,,,,,,,,,
67,1101107959,,,,,,,,,,
68,3558800632,1.02E+12,,,,,,,,,
69,1208608270,1.02E+12,,,,,,,,,
70,1208608270,2.02E+12,,,,,,,,,
71,1208608270,1.02E+12,,,,,,,,,
72,1208608270,1.02E+12,56344506,KR,2015-03-24,A,20150041028,KR,2016-06-27,A,20160073893
73,1208608270,1.02E+12,56344506,KR,2017-01-24,A,20170011274,KR,2017-02-02,A,20170012540
74,1208608270,1.02E+12,,,,,,,,,
75,1208608270,1.02E+12,42758522,KR,2010-07-01,A,20100063598,KR,2010-08-26,A,20100094430
76,1208608270,1.02E+12,42758522,KR,2010-08-27,A,20100083623,KR,2011-10-19,B1,101074848
77,1208608270,1.02E+12,,,,,,,,,
78,1208608270,1.02E+12,,,,,,,,,
79,1208608270,1.02E+12,,,,,,,,,
80,1208608270,1.02E+12,,,,,,,,,
81,1208608270,1.02E+12,,,,,,,,,
82,1208608270,1.02E+12,43610946,US,2010-07-01,A,2.01E+11,US,2012-05-03,A1,2012110113
83,1208608270,1.02E+12,42758522,KR,2010-08-27,A,20100083623,KR,2021-07-08,B9,101074848
84,1208608270,1.02E+12,42758522,KR,2010-08-27,A,20100083623,KR,2010-10-12,A,20100110288
85,1208608270,1.02E+12,43610946,US,2010-07-01,A,2.01E+11,US,2015-02-17,B2,8959225
86,1208608270,1.02E+12,56344506,KR,2017-01-24,A,20170011274,KR,2017-07-20,B1,101760093
87,1208608270,1.02E+12,,,,,,,,,
88,1208608270,1.02E+12,42758522,KR,2010-07-01,A,20100063598,KR,2011-10-11,B1,101072612
89,1048607991,,,,,,,,,,
90,5498103922,,,,,,,,,,
91,3658102337,,,,,,,,,,
92,3658102337,,,,,,,,,,
93,3658102337,,,,,,,,,,
94,3028109597,,,,,,,,,,
95,3028109597,,,,,,,,,,
96,5428608963,1.02E+12,,,,,,,,,
97,5428608963,3.02E+12,,,,,,,,,
98,5428608963,1.02E+12,,,,,,,,,
99,5428608963,3.02E+12,,,,,,,,,
100,5028107114,,,,,,,,,,
101,1048607460,,,,,,,,,,
102,5518608991,1.02E+12,,,,,,,,,
103,5048105076,3.02E+12,,,,,,,,,
104,3058605060,,,,,,,,,,
105,3058605060,,,,,,,,,,
106,3058605060,,,,,,,,,,
107,4788602424,1.02E+12,,,,,,,,,
108,4788602424,1.02E+12,,,,,,,,,
109,2208602238,,,,,,,,,,
110,1138607964,,,,,,,,,,
111,1108108816,,,,,,,,,,
112,1108108816,,,,,,,,,,
113,1108108816,,,,,,,,,,
114,1268101583,,,,,,,,,,
115,1058709074,,,,,,,,,,
116,5048100635,,,,,,,,,,
117,2118700538,,,,,,,,,,
118,3038105176,,,,,,,,,,
119,4318603453,1.02E+12,,,,,,,,,
120,4318603453,3.02E+12,,,,,,,,,
121,4318603453,3.02E+12,,,,,,,,,
122,4318603453,1.02E+12,,,,,,,,,
123,4318603453,1.02E+12,,,,,,,,,
124,4318603453,3.02E+12,,,,,,,,,
125,4318603453,1.02E+12,,,,,,,,,
126,4318603453,1.02E+12,,,,,,,,,
127,4318603453,1.02E+12,,,,,,,,,
128,2068600943,3.02E+12,,,,,,,,,
129,2068600943,1.02E+12,,,,,,,,,
130,2068600943,1.02E+12,,,,,,,,,
131,2068600943,1.02E+12,,,,,,,,,
132,2068600943,1.02E+12,,,,,,,,,
133,2068600943,1.02E+12,,,,,,,,,
134,2068600943,1.02E+12,,,,,,,,,
135,2068600943,1.02E+12,,,,,,,,,
136,1138603978,1.02E+12,,,,,,,,,
137,1138603978,1.02E+12,,,,,,,,,
138,1138603978,1.02E+12,,,,,,,,,
139,1138603978,1.02E+12,,,,,,,,,
140,1138603978,1.02E+12,,,,,,,,,
141,1138603978,1.02E+12,,,,,,,,,
142,1138603978,1.02E+12,,,,,,,,,
143,1198600239,1.02E+12,,,,,,,,,
144,6168504643,,,,,,,,,,
145,1068104580,,,,,,,,,,
146,6108108585,1.02E+12,,,,,,,,,
147,6108108585,1.02E+12,,,,,,,,,
148,2648102754,1.02E+12,,,,,,,,,
149,2648102754,1.02E+12,,,,,,,,,
150,2648102754,1.02E+12,,,,,,,,,
151,2648102754,1.02E+12,,,,,,,,,
152,2648102754,1.02E+12,,,,,,,,,
153,2648102754,1.02E+12,,,,,,,,,
154,1318102125,2.02E+12,,,,,,,,,
155,1318102125,3.02E+12,,,,,,,,,
156,2118808436,,,,,,,,,,
157,4588606459,,,,,,,,,,
158,1318602138,1.02E+12,,,,,,,,,
159,1318602138,1.02E+12,,,,,,,,,
160,1198601888,1.02E+12,,,,,,,,,
161,2268108667,,,,,,,,,,
162,4538809912,,,,,,,,,,
163,1058706946,,,,,,,,,,
164,6848106803,,,,,,,,,,
165,3128103383,,,,,,,,,,
166,3128103383,,,,,,,,,,
167,4188101049,1.02E+12,,,,,,,,,
168,4188101049,1.02E+12,,,,,,,,,
169,4188101049,1.02E+12,,,,,,,,,
170,4188101049,1.02E+12,,,,,,,,,
171,4188101049,1.02E+12,,,,,,,,,
172,4188101049,1.02E+12,,,,,,,,,
173,6748104025,1.02E+12,,,,,,,,,
174,6748104025,1.02E+12,,,,,,,,,
175,1088107283,,,,,,,,,,
176,1328708050,,,,,,,,,,
177,1748804288,1.02E+12,,,,,,,,,
178,1748804288,3.02E+12,,,,,,,,,
179,1748804288,1.02E+12,,,,,,,,,
180,1748804288,1.02E+12,,,,,,,,,
181,1748804288,3.02E+12,,,,,,,,,
182,1748804288,1.02E+12,,,,,,,,,
183,1748804288,3.02E+12,,,,,,,,,
184,1748804288,3.02E+12,,,,,,,,,
185,1088104508,1.02E+12,,,,,,,,,
186,1088104508,1.02E+12,,,,,,,,,
187,1088104508,1.02E+12,,,,,,,,,
188,1088104508,1.02E+12,,,,,,,,,
189,1088104508,1.02E+12,,,,,,,,,
190,1088104508,1.02E+12,,,,,,,,,
191,1088104508,1.02E+12,,,,,,,,,
192,1088104508,1.02E+12,,,,,,,,,
193,1088104508,1.02E+12,,,,,,,,,
194,1088104508,1.02E+12,,,,,,,,,
195,1088104508,1.02E+12,,,,,,,,,
196,1088104508,1.02E+12,,,,,,,,,
197,1088104508,1.02E+12,,,,,,,,,
198,1088104508,1.02E+12,,,,,,,,,
199,1088104508,1.02E+12,,,,,,,,,
200,1088104508,1.02E+12,,,,,,,,,
201,4888702879,1.02E+12,,,,,,,,,
202,4888702879,1.02E+12,,,,,,,,,
203,1308604793,,,,,,,,,,
204,1198109510,,,,,,,,,,
205,1051008337,,,,,,,,,,
206,2618107701,3.02E+12,,,,,,,,,
207,1058704293,,,,,,,,,,
208,1058704293,,,,,,,,,,
209,6778801828,1.02E+12,68847696,KR,2019-06-21,W,2019007470,WO,2020-01-23,A1,2020017770
210,6778801828,1.02E+12,68847696,KR,2019-06-21,W,2019007470,WO,2020-01-23,A1,2020017770
211,6778801828,1.02E+12,64565908,KR,2018-05-23,W,2018005816,WO,2018-12-13,A1,2018225964
212,6778801828,1.02E+12,64567184,KR,2018-05-23,W,2018005818,WO,2018-12-13,A1,2018225965
213,1198601431,,,,,,,,,,
214,5028104667,3.02E+12,,,,,,,,,
215,5028104667,1.02E+12,,,,,,,,,
216,5028104667,2.02E+12,,,,,,,,,
217,5028104667,2.02E+12,,,,,,,,,
218,5028104667,2.02E+12,,,,,,,,,
219,1098602765,,,,,,,,,,
220,5438104785,,,,,,,,,,
221,8788100417,,,,,,,,,,
222,4828803203,,,,,,,,,,
223,6138100392,1.02E+12,,,,,,,,,
224,6138100392,1.02E+12,,,,,,,,,
225,1498706673,,,,,,,,,,
226,5938107602,,,,,,,,,,
227,2018102169,1.02E+12,,,,,,,,,
228,8388106170,,,,,,,,,,
229,1208708457,,,,,,,,,,
230,1208708457,,,,,,,,,,
231,1058209898,,,,,,,,,,
232,1358108765,,,,,,,,,,
233,2068600800,1.02E+12,,,,,,,,,
234,2068600800,1.02E+12,,,,,,,,,
235,2068600800,1.02E+12,,,,,,,,,
236,1448102883,,,,,,,,,,
237,8078102394,1.02E+12,,,,,,,,,
238,8078102394,1.02E+12,,,,,,,,,
239,6071409094,,,,,,,,,,
240,6058507890,2.02E+12,,,,,,,,,
241,6058507890,2.02E+12,,,,,,,,,
242,6058507890,2.02E+12,,,,,,,,,
243,6058507890,2.02E+12,,,,,,,,,
244,1728600874,1.02E+12,,,,,,,,,
245,1728600874,1.02E+12,,,,,,,,,
246,1051102853,,,,,,,,,,
247,2148100999,,,,,,,,,,
248,1198101721,1.02E+12,,,,,,,,,
249,1198101721,1.02E+12,,,,,,,,,
250,1198101721,1.02E+12,,,,,,,,,
251,1198101721,1.02E+12,,,,,,,,,
252,1198101721,1.02E+12,,,,,,,,,
253,1198101721,1.02E+12,,,,,,,,,
254,1198101721,1.02E+12,,,,,,,,,
255,1198101721,1.02E+12,,,,,,,,,
256,2078102534,,,,,,,,,,
257,6228106721,,,,,,,,,,
258,2608600370,,,,,,,,,,
259,8388703264,1.02E+12,,,,,,,,,
260,2218109157,,,,,,,,,,
261,2218109157,,,,,,,,,,
262,1198105626,2.02E+12,,,,,,,,,
263,1198105626,1.02E+12,,,,,,,,,
264,1198105626,3.02E+12,,,,,,,,,
265,1198105626,1.02E+12,,,,,,,,,
266,1198105626,2.02E+12,,,,,,,,,
267,1198105626,3.02E+12,,,,,,,,,
268,1198105626,2.02E+12,,,,,,,,,
269,1198105626,1.02E+12,,,,,,,,,
270,1198105626,2.02E+12,,,,,,,,,
271,1198105626,1.02E+12,,,,,,,,,
272,1108106935,,,,,,,,,,
273,5648108012,1.02E+12,,,,,,,,,
274,5648108012,1.02E+12,,,,,,,,,
275,5648108012,1.02E+12,,,,,,,,,
276,5648108012,1.02E+12,,,,,,,,,
277,5648108012,1.02E+12,,,,,,,,,
278,5648108012,1.02E+12,,,,,,,,,
279,5648108012,1.02E+12,,,,,,,,,
280,5648108012,1.02E+12,62200624,KR,2018-03-16,W,2018003068,WO,2018-09-27,A1,2018174469
281,4028108820,,,,,,,,,,
282,4028108820,,,,,,,,,,
283,4128106848,1.02E+12,,,,,,,,,
284,4128106848,1.02E+12,,,,,,,,,
285,4128106848,1.02E+12,,,,,,,,,
286,4128106848,1.02E+12,,,,,,,,,
287,4128106848,1.02E+12,,,,,,,,,
288,4128106848,1.02E+12,,,,,,,,,
289,4128106848,1.02E+12,,,,,,,,,
290,4128106848,1.02E+12,,,,,,,,,
291,4128106848,1.02E+12,,,,,,,,,
292,4128106848,3.02E+12,,,,,,,,,
293,4128106848,1.02E+12,,,,,,,,,
294,4128106848,1.02E+12,,,,,,,,,
295,4128106848,3.02E+12,,,,,,,,,
296,4128106848,1.02E+12,,,,,,,,,
297,4128106848,1.02E+12,,,,,,,,,
298,4128106848,1.02E+12,,,,,,,,,
299,4128106848,1.02E+12,,,,,,,,,
300,4128106848,1.02E+12,,,,,,,,,
301,4128106848,1.02E+12,,,,,,,,,
302,4128106848,1.02E+12,,,,,,,,,
303,4128106848,1.02E+12,,,,,,,,,
304,4128106848,1.02E+12,,,,,,,,,
305,4128106848,1.02E+12,,,,,,,,,
306,4725105662,1.02E+12,,,,,,,,,
307,4725105662,2.02E+12,,,,,,,,,
308,4725105662,2.02E+12,,,,,,,,,
309,4725105662,1.02E+12,40228749,KR,2008-06-18,W,2008003461,WO,2009-01-15,A1,2009008599
310,4725105662,2.02E+12,,,,,,,,,
311,4725105662,2.02E+12,,,,,,,,,
312,4725105662,1.02E+12,,,,,,,,,
313,2208106897,1.02E+12,,,,,,,,,
314,4028109789,1.02E+12,,,,,,,,,
315,4028109789,1.02E+12,,,,,,,,,
316,4028109789,3.02E+12,,,,,,,,,
317,4028109789,3.02E+12,,,,,,,,,
318,4028109789,3.02E+12,,,,,,,,,
319,4028109789,1.02E+12,,,,,,,,,
320,4028109789,1.02E+12,,,,,,,,,
321,4028109789,1.02E+12,,,,,,,,,
322,4028109789,1.02E+12,,,,,,,,,
323,4028109789,3.02E+12,,,,,,,,,
324,4028109789,1.02E+12,,,,,,,,,
325,8520109919,,,,,,,,,,
326,4091804389,3.02E+12,,,,,,,,,
327,4091804389,3.02E+12,,,,,,,,,
328,4091804389,3.02E+12,,,,,,,,,
329,4091804389,1.02E+12,,,,,,,,,
330,4091804389,3.02E+12,,,,,,,,,
331,4091804389,3.02E+12,,,,,,,,,
332,4091804389,3.02E+12,,,,,,,,,
333,4091804389,1.02E+12,,,,,,,,,
334,4091804389,1.02E+12,,,,,,,,,
335,4091804389,3.02E+12,,,,,,,,,
336,4091804389,1.02E+12,,,,,,,,,
337,4091804389,3.02E+12,,,,,,,,,
338,4091804389,3.02E+12,,,,,,,,,
339,4091804389,3.02E+12,,,,,,,,,
340,4091804389,3.02E+12,,,,,,,,,
341,3738107789,2.02E+12,,,,,,,,,
342,3738107789,2.02E+12,,,,,,,,,
343,3738107789,2.02E+12,,,,,,,,,
344,3738107789,1.02E+12,,,,,,,,,
345,3738107789,1.02E+12,,,,,,,,,
346,3738107789,1.02E+12,,,,,,,,,
347,3738107789,1.02E+12,,,,,,,,,
348,3738107789,3.02E+12,,,,,,,,,
349,3738107789,3.02E+12,,,,,,,,,
350,3738107789,2.02E+12,,,,,,,,,
351,3738107789,2.02E+12,,,,,,,,,
352,3738107789,3.02E+12,,,,,,,,,
353,3738107789,3.02E+12,,,,,,,,,
354,3738107789,3.02E+12,,,,,,,,,
355,3738107789,3.02E+12,,,,,,,,,
356,3738107789,1.02E+12,41561832,EP,2010-02-10,A,10153214,EP,2010-09-01,A2,2223902
357,3738107789,3.02E+12,,,,,,,,,
358,3738107789,2.02E+12,,,,,,,,,
359,3738107789,1.02E+12,,,,,,,,,
360,3738107789,3.02E+12,,,,,,,,,
361,3738107789,2.02E+12,,,,,,,,,
362,3738107789,2.02E+12,,,,,,,,,
363,3738107789,1.02E+12,41561832,EP,2010-02-10,A,10153214,EP,2012-06-06,A3,2223902
364,3738107789,1.02E+12,41561832,CN,2009-12-31,A,2.01E+11,CN,2010-09-01,A,101817661
365,3738107789,1.02E+12,,,,,,,,,
366,3738107789,1.02E+12,,,,,,,,,
367,3738107789,3.02E+12,,,,,,,,,
368,3738107789,1.02E+12,,,,,,,,,
369,3738107789,1.02E+12,,,,,,,,,
370,3738107789,2.02E+12,,,,,,,,,
371,3738107789,1.02E+12,,,,,,,,,
372,3738107789,1.02E+12,,,,,,,,,
373,3738107789,1.02E+12,,,,,,,,,
374,3738107789,2.02E+12,,,,,,,,,
375,3738107789,2.02E+12,,,,,,,,,
376,3738107789,2.02E+12,,,,,,,,,
377,3738107789,3.02E+12,,,,,,,,,
378,3738107789,1.02E+12,,,,,,,,,
379,3738107789,3.02E+12,,,,,,,,,
380,3738107789,3.02E+12,,,,,,,,,
381,3738107789,1.02E+12,,,,,,,,,
382,3738107789,1.02E+12,,,,,,,,,
383,3738107789,1.02E+12,,,,,,,,,
384,3738107789,1.02E+12,,,,,,,,,
385,3738107789,1.02E+12,,,,,,,,,
386,3738107789,1.02E+12,,,,,,,,,
387,3738107789,1.02E+12,,,,,,,,,
388,1178809986,,,,,,,,,,
389,1068607319,1.02E+12,,,,,,,,,
390,1068607319,1.02E+12,,,,,,,,,
391,1068607319,1.02E+12,,,,,,,,,
392,1068607319,1.02E+12,,,,,,,,,
393,1068607319,1.02E+12,,,,,,,,,
394,1068607319,1.02E+12,,,,,,,,,
395,1068607319,1.02E+12,,,,,,,,,
396,1068607319,1.02E+12,,,,,,,,,
397,1068607319,1.02E+12,,,,,,,,,
398,1068607319,1.02E+12,,,,,,,,,
399,1068607319,1.02E+12,,,,,,,,,
400,6138107603,,,,,,,,,,
401,4748603254,1.02E+12,,,,,,,,,
402,4748603254,1.02E+12,,,,,,,,,
403,1368702594,,,,,,,,,,
404,1198101660,3.02E+12,,,,,,,,,
405,1198101660,3.02E+12,,,,,,,,,
406,1198101660,1.02E+12,62788624,KR,2017-10-11,W,2017011160,WO,2019-03-28,A1,2019059443
407,1198101660,3.02E+12,,,,,,,,,
408,1198101660,3.02E+12,,,,,,,,,
409,1198101660,3.02E+12,,,,,,,,,
410,1198101660,1.02E+12,,,,,,,,,
411,1198101660,1.02E+12,65810805,KR,2017-10-11,W,2017011171,WO,2019-03-28,A1,2019059444
412,1198101660,1.02E+12,,,,,,,,,
413,1198101660,3.02E+12,,,,,,,,,
414,1198101660,1.02E+12,62788624,KR,2017-10-11,W,2017011160,WO,2019-03-28,A1,2019059443
415,1198101660,1.02E+12,65810805,KR,2017-10-11,W,2017011171,WO,2019-03-28,A1,2019059444
416,1198101660,1.02E+12,,,,,,,,,
417,3608605813,2.02E+12,,,,,,,,,
418,3608605813,1.02E+12,,,,,,,,,
419,3608605813,2.02E+12,,,,,,,,,
420,1408104490,,,,,,,,,,
421,1408104490,,,,,,,,,,
422,1078109144,,,,,,,,,,
423,1208707200,,,,,,,,,,
424,1208707200,,,,,,,,,,
425,7048809588,,,,,,,,,,
426,1408805480,,,,,,,,,,
427,4723804039,,,,,,,,,,
428,2129509991,,,,,,,,,,
429,1078103301,3.02E+12,,,,,,,,,
430,1078103301,3.02E+12,,,,,,,,,
431,1078103301,3.02E+12,,,,,,,,,
432,1078103301,2.02E+12,,,,,,,,,
433,1078103301,3.02E+12,,,,,,,,,
434,1078103301,3.02E+12,,,,,,,,,
435,1078103301,3.02E+12,,,,,,,,,
436,1078103301,3.02E+12,,,,,,,,,
437,1078103301,3.02E+12,,,,,,,,,
438,1078103301,2.02E+12,,,,,,,,,
439,1078103301,3.02E+12,,,,,,,,,
440,1078103301,3.02E+12,,,,,,,,,
441,1078103301,3.02E+12,,,,,,,,,
442,1078103301,3.02E+12,,,,,,,,,
443,1078103301,3.02E+12,,,,,,,,,
444,1078103301,3.02E+12,,,,,,,,,
445,1078103301,3.02E+12,,,,,,,,,
446,1078103301,3.02E+12,,,,,,,,,
447,1078103301,3.02E+12,,,,,,,,,
448,1078103301,2.02E+12,,,,,,,,,
449,1078103301,3.02E+12,,,,,,,,,
450,1078103301,1.02E+12,,,,,,,,,
451,1078103301,3.02E+12,,,,,,,,,
452,1078103301,1.02E+12,,,,,,,,,
453,1078103301,3.02E+12,,,,,,,,,
454,1078103301,2.02E+12,,,,,,,,,
455,1078103301,3.02E+12,,,,,,,,,
456,1078103301,2.02E+12,,,,,,,,,
457,1078103301,3.02E+12,,,,,,,,,
458,1078103301,1.02E+12,,,,,,,,,
459,1078103301,3.02E+12,,,,,,,,,
460,1078103301,3.02E+12,,,,,,,,,
461,1078103301,3.02E+12,,,,,,,,,
462,1078103301,3.02E+12,,,,,,,,,
463,1078103301,3.02E+12,,,,,,,,,
464,1078103301,3.02E+12,,,,,,,,,
465,1078103301,3.02E+12,,,,,,,,,
466,1078103301,2.02E+12,,,,,,,,,
467,1078103301,1.02E+12,,,,,,,,,
468,1078103301,3.02E+12,,,,,,,,,
469,6528706526,1.02E+12,,,,,,,,,
470,6528706526,1.02E+12,,,,,,,,,
471,6528706526,1.02E+12,74193773,KR,2019-11-01,W,2019014724,WO,2021-01-28,A1,2021015365
472,6528706526,1.02E+12,,,,,,,,,
473,6528706526,1.02E+12,,,,,,,,,
474,6528706526,1.02E+12,,,,,,,,,
475,6528706526,1.02E+12,,,,,,,,,
476,6528706526,1.02E+12,,,,,,,,,
477,6528706526,1.02E+12,,,,,,,,,
478,6528706526,1.02E+12,,,,,,,,,
479,6528706526,1.02E+12,,,,,,,,,
480,6528706526,1.02E+12,,,,,,,,,
481,4588702304,,,,,,,,,,
482,6598708888,,,,,,,,,,
483,1328601944,,,,,,,,,,
484,1348101402,,,,,,,,,,
485,8798700491,,,,,,,,,,
486,2118702236,1.02E+12,,,,,,,,,
487,1388100885,3.02E+12,,,,,,,,,
488,1388100885,2.02E+12,,,,,,,,,
489,1388100885,1.02E+12,,,,,,,,,
490,2018609076,1.02E+12,,,,,,,,,
491,2018609076,3.02E+12,,,,,,,,,
492,2018609076,1.02E+12,,,,,,,,,
493,2018609076,1.02E+12,,,,,,,,,
494,2018609076,1.02E+12,,,,,,,,,
495,2018609076,1.02E+12,,,,,,,,,
496,2018609076,1.02E+12,,,,,,,,,
497,2018609076,1.02E+12,,,,,,,,,
498,2018609076,1.02E+12,,,,,,,,,
499,2018609076,1.02E+12,,,,,,,,,
500,2018609076,1.02E+12,,,,,,,,,
501,2018609076,1.02E+12,,,,,,,,,
502,2018609076,3.02E+12,,,,,,,,,
503,2018609076,1.02E+12,,,,,,,,,
504,2018609076,1.02E+12,,,,,,,,,
505,2018609076,1.02E+12,,,,,,,,,
506,2018609076,1.02E+12,,,,,,,,,
507,2018609076,3.02E+12,,,,,,,,,
508,2648102998,,,,,,,,,,
509,2068807294,,,,,,,,,,
510,2088700897,1.02E+12,,,,,,,,,
511,2088700897,1.02E+12,,,,,,,,,
512,2088700897,1.02E+12,,,,,,,,,
513,1138706011,,,,,,,,,,
514,2548803140,,,,,,,,,,
515,4708604376,,,,,,,,,,
516,2268100963,,,,,,,,,,
517,2268100963,,,,,,,,,,
518,2108108201,,,,,,,,,,
519,2108108201,,,,,,,,,,
520,2118702099,,,,,,,,,,
521,6138107051,2.02E+12,,,,,,,,,
522,6138107051,1.02E+12,,,,,,,,,
523,6138107051,1.02E+12,,,,,,,,,
524,6138107051,3.02E+12,,,,,,,,,
525,6138107051,1.02E+12,,,,,,,,,
526,6138107051,3.02E+12,,,,,,,,,
527,6138107051,3.02E+12,,,,,,,,,
528,6138107051,3.02E+12,,,,,,,,,
529,6138107051,3.02E+12,,,,,,,,,
530,1278608137,3.02E+12,,,,,,,,,
531,1278608137,3.02E+12,,,,,,,,,
532,1278608137,1.02E+12,,,,,,,,,
533,1278608137,1.02E+12,,,,,,,,,
534,1278608137,1.02E+12,,,,,,,,,
535,1278608137,3.02E+12,,,,,,,,,
536,8538605403,1.02E+12,,,,,,,,,
537,1058708631,1.02E+12,,,,,,,,,
538,1058704837,2.02E+12,,,,,,,,,
539,1058704837,2.02E+12,,,,,,,,,
540,1058704837,3.02E+12,,,,,,,,,
541,1058704837,3.02E+12,,,,,,,,,
542,1058704837,3.02E+12,,,,,,,,,
543,1058704837,1.02E+12,,,,,,,,,
544,1058704837,1.02E+12,,,,,,,,,
545,1058704837,1.02E+12,,,,,,,,,
546,1058704837,3.02E+12,,,,,,,,,
547,1058704837,1.02E+12,,,,,,,,,
548,1058704837,3.02E+12,,,,,,,,,
549,1058704837,3.02E+12,,,,,,,,,
550,1058704837,3.02E+12,,,,,,,,,
551,1058704837,3.02E+12,,,,,,,,,
552,1218103764,1.02E+12,,,,,,,,,
553,1218103764,1.02E+12,,,,,,,,,
554,1218103764,1.02E+12,,,,,,,,,
555,8328806863,,,,,,,,,,
556,1058707499,,,,,,,,,,
557,1138601008,,,,,,,,,,
558,1138601008,,,,,,,,,,
559,1218100534,1.02E+12,,,,,,,,,
560,1218100534,1.02E+12,,,,,,,,,
561,1138107504,1.02E+12,,,,,,,,,
562,1138107504,1.02E+12,,,,,,,,,
563,1138107504,1.02E+12,,,,,,,,,
564,1138107504,1.02E+12,,,,,,,,,
565,1378806252,3.02E+12,,,,,,,,,
566,1378806252,3.02E+12,,,,,,,,,
567,1378806252,3.02E+12,,,,,,,,,
568,1378806252,3.02E+12,,,,,,,,,
569,1378806252,3.02E+12,,,,,,,,,
570,1378806252,3.02E+12,,,,,,,,,
571,1378806252,3.02E+12,,,,,,,,,
572,1378806252,3.02E+12,,,,,,,,,
573,1378806252,3.02E+12,,,,,,,,,
574,1378806252,3.02E+12,,,,,,,,,
575,1378806252,3.02E+12,,,,,,,,,
576,1378806252,3.02E+12,,,,,,,,,
577,1052306139,,,,,,,,,,
578,4188107625,,,,,,,,,,
579,5868103558,,,,,,,,,,
580,6708105431,,,,,,,,,,
581,2148804352,3.02E+12,,,,,,,,,
582,2148804352,3.02E+12,,,,,,,,,
583,5058108440,,,,,,,,,,
584,2268608592,,,,,,,,,,
585,6848605240,,,,,,,,,,
586,1358107212,,,,,,,,,,
587,1232402587,,,,,,,,,,
588,1232402587,,,,,,,,,,
589,2148605120,1.02E+12,,,,,,,,,
590,2148605120,1.02E+12,,,,,,,,,
591,2148605120,1.02E+12,,,,,,,,,
592,2148605120,1.02E+12,,,,,,,,,
593,2148605120,1.02E+12,,,,,,,,,
594,2148605120,1.02E+12,,,,,,,,,
595,1148602144,,,,,,,,,,
596,1098605049,3.02E+12,,,,,,,,,
597,1098605049,3.02E+12,,,,,,,,,
598,1098605049,3.02E+12,,,,,,,,,
599,1098605049,3.02E+12,,,,,,,,,
600,1098605049,3.02E+12,,,,,,,,,
601,6058109311,1.02E+12,,,,,,,,,
602,1218103619,1.02E+12,,,,,,,,,
603,5178106027,,,,,,,,,,
604,7748708955,,,,,,,,,,
605,1131201292,,,,,,,,,,
606,1050504300,,,,,,,,,,
607,6358703369,,,,,,,,,,
608,2468106208,3.02E+12,,,,,,,,,
609,1548703545,,,,,,,,,,
